id,customer_id,branch_id,product_code,type,currency,balance,lien_amount,status,last_trans_date,created_at
1000000001600,00000016,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-04-28T00:00:00Z
1000000001700,00000017,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,10.66,0,ACTIVE,,2017-05-03T00:00:00Z
1000000001900,00000019,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,1.6,0,ACTIVE,,2017-05-04T00:00:00Z
1000000002100,00000021,BR001,PRD-AUTO-LOAN-SERVICING-PI-108FD4F2,CURRENT,GHS,0,0,ACTIVE,,2017-05-10T00:00:00Z
1000000002400,00000024,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-05-10T00:00:00Z
1000000002600,00000026,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-05-17T00:00:00Z
1000000002800,00000028,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-06-12T00:00:00Z
1000000002900,00000029,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-05-30T00:00:00Z
1000000003100,00000031,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-06-01T00:00:00Z
1000000003200,00000032,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-06-12T00:00:00Z
1000000003400,00000034,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-06-16T00:00:00Z
1000000003500,00000035,BR001,PRD-CURRENT-ACCOUNT-PI-247F9FBF,CURRENT,GHS,0,0,DORMANT,,2017-06-19T00:00:00Z
1000000003700,00000037,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-06-22T00:00:00Z
1000000003900,00000039,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,26.15,0,ACTIVE,,2017-07-12T00:00:00Z
1000000004000,00000040,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-07-12T00:00:00Z
1000000004100,00000041,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-10-13T00:00:00Z
1000000004200,00000042,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-07-18T00:00:00Z
1000000004600,00000046,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,23.14,0,ACTIVE,,2017-08-10T00:00:00Z
1000000004700,00000047,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-09-25T00:00:00Z
1000000005000,00000050,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-08-15T00:00:00Z
1000000005001,00000050,BR001,PRD-CURRENT-ACCOUNT-PI-247F9FBF,CURRENT,GHS,0,0,ACTIVE,,2026-03-31T00:00:00Z
1000000005002,00000050,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2026-03-31T00:00:00Z
1000000005100,00000051,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.36,0,ACTIVE,,2017-08-25T00:00:00Z
1000000005200,00000052,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-09-04T00:00:00Z
1000000005600,00000056,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-09-22T00:00:00Z
1000000005900,00000059,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-10-06T00:00:00Z
1000000006000,00000060,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-10-09T00:00:00Z
1000000006200,00000062,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-10-17T00:00:00Z
1000000006400,00000064,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-10-18T00:00:00Z
1000000006600,00000066,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,306.17,0,ACTIVE,,2017-11-06T00:00:00Z
1000000006700,00000067,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-11-13T00:00:00Z
1000000006900,00000069,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-12-14T00:00:00Z
1000000007100,00000071,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2017-12-29T00:00:00Z
1000000007400,00000074,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-01-11T00:00:00Z
1000000007600,00000076,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-01-15T00:00:00Z
1000000008000,00000080,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-01-19T00:00:00Z
1000000008200,00000082,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-01-26T00:00:00Z
1000000008300,00000083,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-01-30T00:00:00Z
1000000008700,00000087,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.04,0,ACTIVE,,2018-02-13T00:00:00Z
1000000008800,00000088,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.26,0,ACTIVE,,2018-02-20T00:00:00Z
1000000008900,00000089,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.24,0,ACTIVE,,2018-02-21T00:00:00Z
1000000009400,00000094,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-03-05T00:00:00Z
1000000009500,00000095,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,1.92,0,ACTIVE,,2018-03-07T00:00:00Z
1000000009600,00000096,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-03-12T00:00:00Z
1000000009700,00000097,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,604.66,0,ACTIVE,,2018-03-12T00:00:00Z
1000000009900,00000099,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-03-19T00:00:00Z
1000000010100,00000101,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-03-28T00:00:00Z
1000000010200,00000102,BR001,PRD-CURRENT-ACCOUNT-PI-247F9FBF,CURRENT,GHS,0.46,0,DORMANT,,2018-04-03T00:00:00Z
1000000010201,00000102,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2026-03-31T00:00:00Z
1000000010300,00000103,BR001,PRD-CURRENT-ACCOUNT-PI-247F9FBF,CURRENT,GHS,0,0,DORMANT,,2018-04-03T00:00:00Z
1000000010400,00000104,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-04-05T00:00:00Z
1000000010500,00000105,BR001,PRD-AUTO-LOAN-SERVICING-PI-108FD4F2,CURRENT,GHS,0,0,ACTIVE,,2018-04-09T00:00:00Z
1000000010600,00000106,BR001,PRD-CURRENT-ACCOUNT-PI-247F9FBF,CURRENT,GHS,0,0,DORMANT,,2018-04-09T00:00:00Z
1000000010700,00000107,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,1.06,0,ACTIVE,,2018-04-11T00:00:00Z
1000000010800,00000108,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,1,0,ACTIVE,,2018-04-16T00:00:00Z
1000000010900,00000109,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-04-17T00:00:00Z
1000000011100,00000111,BR001,PRD-AUTO-LOAN-SERVICING-PI-108FD4F2,CURRENT,GHS,0.03,0,ACTIVE,,2018-04-30T00:00:00Z
1000000011200,00000112,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-05-02T00:00:00Z
1000000011300,00000113,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,1240.42,0,ACTIVE,,2018-05-02T00:00:00Z
1000000011400,00000114,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,430.41,0,ACTIVE,,2018-05-03T00:00:00Z
1000000011500,00000115,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2026-03-31T00:00:00Z
1000000011501,00000115,BR001,PRD-CURRENT-ACCOUNT-PI-247F9FBF,CURRENT,GHS,0,0,DORMANT,,2026-03-31T00:00:00Z
1000000011600,00000116,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-05-07T00:00:00Z
1000000011700,00000117,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,236.75,0,ACTIVE,,2018-05-09T00:00:00Z
1000000011800,00000118,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-05-10T00:00:00Z
1000000011900,00000119,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-05-14T00:00:00Z
1000000012100,00000121,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-05-16T00:00:00Z
1000000012200,00000122,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.28000000000000003,0,ACTIVE,,2018-05-18T00:00:00Z
1000000012400,00000124,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-05-22T00:00:00Z
1000000012500,00000125,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,100.99,0,ACTIVE,,2018-05-28T00:00:00Z
1000000012600,00000126,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,2.31,0,ACTIVE,,2018-05-28T00:00:00Z
1000000012700,00000127,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-05-29T00:00:00Z
1000000012800,00000128,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-06-06T00:00:00Z
1000000012900,00000129,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-06-07T00:00:00Z
1000000013000,00000130,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.06,0,ACTIVE,,2018-06-07T00:00:00Z
1000000013100,00000131,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.04,0,ACTIVE,,2018-06-07T00:00:00Z
1000000013101,00000131,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2026-03-31T00:00:00Z
1000000013200,00000132,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-06-11T00:00:00Z
1000000013300,00000133,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-06-12T00:00:00Z
1000000013400,00000134,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-06-13T00:00:00Z
1000000013500,00000135,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,410,0,ACTIVE,,2018-06-14T00:00:00Z
1000000013600,00000136,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-06-20T00:00:00Z
1000000013700,00000137,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,1.25,0,ACTIVE,,2018-06-22T00:00:00Z
1000000013800,00000138,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-06-22T00:00:00Z
1000000014000,00000140,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,174,0,ACTIVE,,2018-06-25T00:00:00Z
1000000014200,00000142,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-06-26T00:00:00Z
1000000014300,00000143,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-07-04T00:00:00Z
1000000014400,00000144,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.1,0,ACTIVE,,2018-07-09T00:00:00Z
1000000014500,00000145,BR001,PRD-CURRENT-ACCOUNT-PI-247F9FBF,CURRENT,GHS,0,0,DORMANT,,2018-07-10T00:00:00Z
1000000014600,00000146,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-07-10T00:00:00Z
1000000014700,10000147,BR001,PRD-CURRENT-ACCOUNT-STAFF-D4A64CF4,CURRENT,GHS,0,0,DORMANT,,2017-07-20T00:00:00Z
1000000015000,00000150,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-07-16T00:00:00Z
1000000015100,00000151,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2026-03-31T00:00:00Z
1000000015200,00000152,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-07-16T00:00:00Z
1000000015300,00000153,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-07-19T00:00:00Z
1000000015400,00000154,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-07-20T00:00:00Z
1000000015500,00000155,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-07-30T00:00:00Z
1000000015700,00000157,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-08-02T00:00:00Z
1000000015800,00000158,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,10.02,0,ACTIVE,,2018-08-03T00:00:00Z
1000000015900,00000159,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-08-06T00:00:00Z
1000000016100,00000161,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,971.61,0,ACTIVE,,2018-08-08T00:00:00Z
1000000016200,00000162,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-08-09T00:00:00Z
1000000016201,10000162,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2021-10-07T00:00:00Z
1000000016300,00000163,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,2,0,ACTIVE,,2018-08-09T00:00:00Z
1000000016500,00000165,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,1,0,ACTIVE,,2018-08-22T00:00:00Z
1000000016600,00000166,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-08-30T00:00:00Z
1000000016700,00000167,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-08-30T00:00:00Z
1000000016900,00000169,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-09-04T00:00:00Z
1000000017000,00000170,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,200.04,0,ACTIVE,,2018-09-05T00:00:00Z
1000000017100,00000171,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,5.74,0,ACTIVE,,2018-09-07T00:00:00Z
1000000017200,00000172,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-09-11T00:00:00Z
1000000017300,00000173,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-09-12T00:00:00Z
1000000017400,00000174,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-09-13T00:00:00Z
1000000017500,00000175,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-09-19T00:00:00Z
1000000017700,00000177,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-09-25T00:00:00Z
1000000017800,00000178,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-04T00:00:00Z
1000000017900,00000179,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.1,0,ACTIVE,,2018-10-08T00:00:00Z
1000000018000,09000180,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,1321.13,0,ACTIVE,,2017-08-29T00:00:00Z
1000000018001,00000180,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,80.73,0,ACTIVE,,2018-10-09T00:00:00Z
1000000018100,00000181,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-12T00:00:00Z
1000000018200,00000182,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.1,0,ACTIVE,,2018-10-12T00:00:00Z
1000000018300,00000183,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-12T00:00:00Z
1000000018400,00000184,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-16T00:00:00Z
1000000018500,00000185,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2026-03-31T00:00:00Z
1000000018600,00000186,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-19T00:00:00Z
1000000018700,00000187,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-22T00:00:00Z
1000000018800,00000188,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-24T00:00:00Z
1000000018900,00000189,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-24T00:00:00Z
1000000019000,00000190,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-25T00:00:00Z
1000000019100,00000191,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-25T00:00:00Z
1000000019200,00000192,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.04,0,ACTIVE,,2018-10-25T00:00:00Z
1000000019300,00000193,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-29T00:00:00Z
1000000019400,00000194,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.94,0,ACTIVE,,2018-10-30T00:00:00Z
1000000019500,00000195,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-30T00:00:00Z
1000000019600,00000196,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-10-31T00:00:00Z
1000000019700,00000197,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-07T00:00:00Z
1000000019800,00000198,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-09T00:00:00Z
1000000019900,00000199,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.12,0,ACTIVE,,2018-11-12T00:00:00Z
1000000020000,00000200,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-14T00:00:00Z
1000000020100,00000201,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.1,0,ACTIVE,,2018-11-16T00:00:00Z
1000000020200,00000202,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-15T00:00:00Z
1000000020300,00000203,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,1169.04,0,ACTIVE,,2018-11-20T00:00:00Z
1000000020400,00000204,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,212.5,0,ACTIVE,,2018-11-21T00:00:00Z
1000000020600,00000206,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,35.36,0,ACTIVE,,2018-11-22T00:00:00Z
1000000020700,00000207,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-26T00:00:00Z
1000000020800,00000208,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-26T00:00:00Z
1000000020900,00000209,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-27T00:00:00Z
1000000021000,00000210,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,5.62,0,ACTIVE,,2018-11-27T00:00:00Z
1000000021100,00000211,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-11-28T00:00:00Z
1000000021200,00000212,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2026-03-31T00:00:00Z
1000000021300,00000213,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-01-14T00:00:00Z
1000000021400,00000214,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.98,0,ACTIVE,,2018-12-14T00:00:00Z
1000000021500,00000215,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,109.88,0,ACTIVE,,2018-12-14T00:00:00Z
1000000021600,00000216,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-12-18T00:00:00Z
1000000021700,00000217,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2026-03-31T00:00:00Z
1000000021900,00000219,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,1.81,0,ACTIVE,,2018-12-24T00:00:00Z
1000000022000,00000220,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,279.35000000000002,0,ACTIVE,,2019-01-10T00:00:00Z
1000000022100,00000221,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-01-16T00:00:00Z
1000000022200,00000222,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-01-28T00:00:00Z
1000000022400,00000224,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,2561,0,ACTIVE,,2019-01-28T00:00:00Z
1000000022500,00000225,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-01-29T00:00:00Z
1000000022600,00000226,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-01-29T00:00:00Z
1000000022700,00000227,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-01-29T00:00:00Z
1000000022800,00000228,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,221.26,0,ACTIVE,,2019-02-05T00:00:00Z
1000000022900,00000229,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-02-05T00:00:00Z
1000000023000,00000230,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.77,0,ACTIVE,,2019-02-05T00:00:00Z
1000000023100,00000231,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-02-08T00:00:00Z
1000000023200,00000232,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,117.08,0,ACTIVE,,2019-02-08T00:00:00Z
1000000023300,00000233,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-02-08T00:00:00Z
1000000023400,00000234,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0.77,0,ACTIVE,,2019-02-11T00:00:00Z
1000000023500,00000235,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-02-13T00:00:00Z
1000000023600,00000236,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-02-15T00:00:00Z
1000000023700,00000237,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,323.97000000000003,0,ACTIVE,,2019-02-20T00:00:00Z
1000000024000,00000240,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,550,0,ACTIVE,,2019-02-21T00:00:00Z
1000000024100,00000241,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-02-21T00:00:00Z
1000000024200,00000242,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-02-21T00:00:00Z
1000000024300,00000243,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2026-03-31T00:00:00Z
1000000024400,10000244,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2018-08-09T00:00:00Z
1000000024401,00000244,BR001,PRD-LOAN-SERVICING-PI-2D8CB05F,CURRENT,GHS,0,0,ACTIVE,,2019-02-25T00:00:00Z
